context,question,answer,topic_lda,query,token_query,token_query_full_prompt,total_token_size,Recall@k,MRR,nDCG@k,transformation_latency,retrieval_generation_latency,total_latency,generated_answer,gpt_score
"Environmental risk factors together with genetic vulnerability create a complex background to develop depression. We investigated the associations between COMT Val(158)Met and depression in a Swedish population-based sample of 405 depressed individuals (major depression diagnosis, dysthymia or mixed anxiety depression defined according to DSM-IV) and 2,151 healthy controls. We also analyzed interaction between this genetic variation and some environmental risk factors for depression and the link between this polymorphism and the low motivational level and negative mood state found in depressed individuals. Depressed individuals displayed a higher frequency of the Met/Met and Met/Val genotypes compared to controls (OR=1.49, CI(95%)=1.11-2.00, P=0.009). The association was found among men only (OR=2.26, CI(95%)=1.26-4.05, p=0.008). Regression analysis including some potential risk factors for depression, did further indicate that Met/Met and Met/Val were associated with depression in men (P=0.005). There was also an interaction between genotype and family childhood problems (RERI=0.876, CI(95%)=0.090-1.662 and AP=0.426, CI(95%)=0.030-0.821). Further, depressed men homozygous for the Val-allele, had a higher motivational level than depressed men with a Met-variant (P=0.02).",Is the functional Val158Met polymorphism in catechol-O-methyltransferase ( COMT ) associated with depression and motivation in men from a Swedish population-based study?,The sample size of depressed individuals per group when stratifying cases according to gender and genotypes is considered a limitation.,1,Is the functional Val158Met polymorphism in catechol-O-methyltransferase ( COMT ) associated with depression and motivation in men from a Swedish population-based study?,34.0,2114.0,2207,1.0,0.3333333333333333,0.5,0.0,2.132901191711426,3.1566779613494873,"Yes, the functional Val158Met polymorphism in catechol-O-methyltransferase (COMT) is associated with depression and motivation in men from a Swedish population-based study. Depressed individuals displayed a higher frequency of the Met/Met and Met/Val genotypes compared to controls, and this association was found among men only. Additionally, depressed men homozygous for the Val-allele had a higher motivational level than those with a Met-variant.",0.0
"Medical schools struggle with large classes, which might interfere with the effectiveness of learning within small groups due to students being unfamiliar to fellow students. The aim of this study was to assess the effects of making a large class seem small on the students' collaborative learning processes. A randomised controlled intervention study was undertaken to make a large class seem small, without the need to reduce the number of students enrolling in the medical programme. The class was divided into subsets: two small subsets (n=50) as the intervention groups; a control group (n=102) was mixed with the remaining students (the non-randomised group n∼100) to create one large subset. The undergraduate curriculum of the Maastricht Medical School, applying the Problem-Based Learning principles. In this learning context, students learn mainly in tutorial groups, composed randomly from a large class every 6-10 weeks. The formal group learning activities were organised within the subsets. Students from the intervention groups met frequently within the formal groups, in contrast to the students from the large subset who hardly enrolled with the same students in formal activities. Three outcome measures assessed students' group learning processes over time: learning within formally organised small groups, learning with other students in the informal context and perceptions of the intervention. Formal group learning processes were perceived more positive in the intervention groups from the second study year on, with a mean increase of β=0.48. Informal group learning activities occurred almost exclusively within the subsets as defined by the intervention from the first week involved in the medical curriculum (E-I indexes>-0.69). Interviews tapped mainly positive effects and negligible negative side effects of the intervention.",Do medical students perceive better group learning processes when large classes are made to seem small?,Better group learning processes can be achieved in large medical schools by making large classes seem small.,1,Do medical students perceive better group learning processes when large classes are made to seem small?,17.0,1950.0,1987,1.0,1.0,1.0,0.0,1.7530248165130615,2.7712788581848145,"Yes, medical students perceive better group learning processes when large classes are made to seem small. The intervention groups reported more positive perceptions of formal group learning processes from the second study year onwards.",0.8
"Elastin-like polypeptides are synthetic biopolymers composed of a repeating pentapeptide 'VPGXG' sequence that are valuable for the simple non-chromatographic purification of recombinant proteins. In addition, elastin-like polypeptide fusions have been shown to enhance the accumulation of a range of different recombinant proteins in plants, thus addressing the major limitation of plant-based expression systems, which is a low production yield. This study's main objectives were to determine the general utility of elastin-like polypeptide protein fusions in various intracellular compartments and to elucidate elastin-like polypeptide's mechanism of action for increasing recombinant protein accumulation in the endoplasmic reticulum of plants. The effect of elastin-like polypeptide fusions on the accumulation of green fluorescent protein targeted to the cytoplasm, chloroplasts, apoplast, and endoplasmic reticulum was evaluated. The endoplasmic reticulum was the only intracellular compartment in which an elastin-like polypeptide tag was shown to significantly enhance recombinant protein accumulation. Interestingly, endoplasmic reticulum-targeted elastin-like polypeptide fusions induced the formation of a novel type of protein body, which may be responsible for elastin-like polypeptide's positive effect on recombinant protein accumulation by excluding the heterologous protein from normal physiological turnover. Although expressed in the leaves of plants, these novel protein bodies appeared similar in size and morphology to the prolamin-based protein bodies naturally found in plant seeds. The elastin-like polypeptide-induced protein bodies were highly mobile organelles, exhibiting various dynamic patterns of movement throughout the cells, which were dependent on intact actin microfilaments and a functional actomyosin motility system.",Does induction of protein body formation in plant leave by elastin-like polypeptide fusions?,"An endoplasmic reticulum-targeted elastin-like polypeptide fusion approach provides an effective strategy for depositing large amounts of concentrated heterologous protein within the limited space of the cell via storage in stable protein bodies. Furthermore, encapsulation of recombinant proteins into physiologically inert organelles can function to insulate the protein from normal cellular mechanisms, thus limiting unnecessary stress to the host cell. Since elastin-like polypeptide is a mammalian-derived protein, this study demonstrates that plant seed-specific factors are not required for the formation of protein bodies in vegetative plant tissues, suggesting that the endoplasmic reticulum possesses an intrinsic ability to form protein body-like accretions in eukaryotic cells when overexpressing particular proteins.",1,Does induction of protein body formation in plant leave by elastin-like polypeptide fusions?,19.0,2005.0,2040,1.0,1.0,1.0,0.0,1.8021256923675537,2.8134701251983643,"Yes, elastin-like polypeptide fusions induce the formation of protein bodies in plant leaves, specifically in the endoplasmic reticulum, which enhances recombinant protein accumulation.",0.8
"Specific gene expression plays an important role in cancer gene therapy. Construction of specific expression vector is the basis of cancer gene therapy. This study was conducted to explore the expression specificity of osm (oncostatin M) gene driven by human telomerase reverse transcriptase (hTERT) gene promoter in tumor cells with telomerase activity and to investigate the growth inhibitory capability of expression of osm gene on telomerase-positive tumor cells. The authors constructed the expression vector of osm gene afforded by the hTERT promoter and investigated its effect on tumors in vitro using reverse transcription polymerase chain reaction (RT-PCR), transient transfection, and MTT method. Expression of extrinsic osm gene driven by hTERT gene promoter was detected in HepG2 cell with telomerase activity, and not detected in human embryonic lung fibroblast (HEL) cell without telomerase activity. After transfection of phTERT-osm, the proliferation of HepG2, HeLa, Glc, and A549 cells showed significant inhibitory effect, and the inhibitory rate was 12.4-46%. No inhibitory effect appeared in HEL cell.",Does [ Expression of osm gene driven by hTERT gene promoter inhibit cancer cells proliferation in vitro ]?,"The expression of osm gene under the control of hTERT gene promoter can restrict toxic effect to telomerase-positive tumor cells, and alleviate the toxic effect on normal cells without telomerase activity.",1,Does [ Expression of osm gene driven by hTERT gene promoter inhibit cancer cells proliferation in vitro ]?,21.0,2106.0,2135,1.0,1.0,1.0,0.0,1.2590017318725586,2.2316410541534424,"Yes, the expression of the osm gene driven by the hTERT gene promoter inhibits the proliferation of telomerase-positive cancer cells in vitro.",0.7
"Helicobacter pylori uses SabA to interact with sialyl-Lewis x on the gastric mucosal surface to establish persistent colonization. The number of CT repeats in sabA is variable and thus influences SabA translation, but the expression of SabA determined by Western blotting does not fully match with a CT sequence-based prediction. Furthermore, a homopolymeric thymidine (polyT) tract located upstream of sabA has been observed, but its role in regulating sabA expression is still unknown. The transcriptional start site (TSS) of sabA in strains J99 and Hp258 was determined by 5' RACE. One hundred and fifteen clinical isolates were sequenced to analyze the distribution of the polyT tract length and promoter sequence. Finally, RT-PCR and an E. coli-lux reporter system were used to determine the sabA promoter activity with different lengths of the polyT tract. The TSS of sabA was located at 66 or 64 bp upstream of the translational start codon in J99 and Hp258, respectively. The polyT tract close to the -35 element varied from T₁₀ to T₂₈ in 115 clinical isolates, and 70% of the isolates contained a stretch of 14-19 Ts. The sabA gene displayed slipped strand mispairing (SSM) of the polyT tract, generating varying genotypes in J99 (16-18 Ts) and Hp258 (14-15 Ts). Furthermore, J99 with lengths of T₁₆ and T₃₀, had higher sabA promoter activity than the common length of T₁₈.",Does length of thymidine homopolymeric repeats modulate promoter activity of sabA in Helicobacter pylori?," Our findings indicate that the sabA promoter region modulates its transcriptional activity through a variable polyT tract, and SSM generates mixed genotypes in the population.",1,Does length of thymidine homopolymeric repeats modulate promoter activity of sabA in Helicobacter pylori?,22.0,2289.0,2359,1.0,1.0,1.0,0.0,2.004899740219116,3.023547887802124,"Yes, the length of thymidine homopolymeric repeats modulates the promoter activity of sabA in Helicobacter pylori. Variations in the length of the polyT tract, such as T₁₆ and T₃₀, were associated with higher sabA promoter activity compared to the common length of T₁₈.",0.8
"The purpose of this study was to determine the rates and predictors of HIV testing and receipt of results among homeless adults with serious mental illness in the initial 3-month period after contact with a community-based case management program. Baseline and follow-up interview data came from clients (N=5,890) in the Access to Community Care and Effective Services and Supports program, an 18-site, 5-year federally sponsored demonstration designed to evaluate the effect of service system integration on outcomes for homeless persons with serious mental illness. Overall, 38.0% of clients were tested for HIV in the 3 months after program entry; of these, 88.8% returned to receive their test results. Likelihood of being tested was independently associated with having been tested before, more severe psychiatric symptoms and drug problems, level of worry about getting AIDS, younger age, less education, minority status, longer-term homelessness, being sexually assaulted, being arrested, and health services utilization. Among those tested, likelihood of receiving the test results was higher among those with a history of prior testing and return for results, a higher frequency of testing, and more years of education and lower among those with drug abuse problems, outpatient medical service utilization, disability, and sexually transmitted disease. Interaction analyses showed that, for men, greater social support increased the likelihood of both HIV testing and receipt of results, while sexual victimization during follow-up decreased the likelihood that men would return for their HIV results.",Does hIV testing and receipt of test result among homeless persons with serious mental illness?,"The majority of homeless clients enrolled in an intensive case management program were not tested for HIV during the 3-month period after program entry. Among those tested, however, nearly 90% reported receiving their results. The findings may enhance the development and targeting of strategies to increase testing and awareness of HIV serostatus among high-risk mentally ill homeless persons.",1,Does hIV testing and receipt of test result among homeless persons with serious mental illness?,17.0,2068.0,2121,1.0,0.5,0.6309297535714575,0.0,1.5530247688293457,2.5021064281463623,"Yes, the study found that 38.0% of homeless adults with serious mental illness were tested for HIV within the first 3 months after entering a community-based case management program, and 88.8% of those tested returned to receive their test results.",0.8
"The 5-7% of adults in the United States with severe mental illness (SMI), especially the 50% who are 'dually diagnosed' with co-occurring substance use disorders (SUD), are at an elevated risk of HIV and hepatitis C virus (HCV). However, little is known about HIV/HCV co-infection in this population. This paper examines the prevalence and correlates of HIV, hepatitis C, and HIV/HCV co-infection in a large, multisite sample of SMI clients. We conducted a re-analysis of data on prevalence and correlates of blood-borne infections in a multisite sample of SMI clients. In 1997-1998, 755 SMI clients were tested for HIV, hepatitis B virus and HCV, and assessed for demographic, illness-related and other behavioral risk factors for blood-borne infections. The prevalence and correlates of co-infection were examined, as well as the knowledge, attitudes and risk behaviors of individuals with HCV mono-infection. Of the 755 participants, 623 (82.5%) were negative for both HIV and HCV, 23 (3.0%) were positive for HIV, 109 (14.4%) were positive for HCV, and 13 (1.7%) were co-infected with HIV and HCV. Overall, 2.5% of dually diagnosed participants were co-infected, whereas only 0.6% of SMI participants without a comorbid SUD diagnosis were co-infected. Co-infection was associated with psychiatric illness severity, ongoing drug abuse, poverty, homelessness, incarceration, urban residence and minority status. HCV-mono-infected clients continued to engage in high levels of risk behavior for HIV.",Do hepatitis C virus and HIV co-infection in people with severe mental illness and substance use disorders?,"In addition to efforts to identify and treat SMI patients with HIV/HCV co-infection, HCV-mono-infected clients should be targeted for prevention interventions.",1,Do hepatitis C virus and HIV co-infection in people with severe mental illness and substance use disorders?,20.0,2426.0,2467,1.0,0.25,0.43067655807339306,0.0,1.3868067264556885,2.3649661540985107,"Yes, people with severe mental illness (SMI) and co-occurring substance use disorders (SUD) are at an elevated risk of HIV and hepatitis C virus (HCV) co-infection.",0.5
"The cell and molecular biology of heart valve wound repair is not well understood. Valve interstitial cells (IC) are thought to play an important role in valvular wound repair. Because nitric oxide (NO) has been implicated in wound repair, we tested the hypothesis that NO promotes valvular wound repair by examining the presence of the inducible form of nitric oxide synthase (iNOS) in wounded IC monolayers, in vitro. Linear denuding wounds were made in confluent monolayers of porcine mitral valve IC plated on glass coverslips. Cultures were fixed at various times (0 to 48 h postwounding), and iNOS was localized in the cells by immunofluorescence microscopy. Cultures were also incubated with iNOS inhibitors L-N(G)-nitroarginine methyl ester (L-NAME) and N-(3-(Aminomethyl)benzyl)acetamidine (1400W), and the extent of wound closure with and without inhibitor was measured at 24, 48 and 72 h postwounding. From 6 to 24 h postwounding, iNOS localization was increased at the wound edge. At 48 h, iNOS was localized beyond the wound edge, into the monolayer, where the intensity of the signal gradually diminished until it was virtually imperceptible. At 24 and 48 h, the inhibition of iNOS with both L-NAME and 1400W resulted in a significant delay in wound closure.",Does nitric oxide promote in vitro interstitial cell heart valve repair?,NO promotes valve wound repair through an effect on IC migration.,1,Does nitric oxide promote in vitro interstitial cell heart valve repair?,13.0,2186.0,2251,1.0,1.0,1.0,0.0,1.542656421661377,2.7607996463775635,"Yes, nitric oxide promotes in vitro interstitial cell heart valve repair. The presence of inducible nitric oxide synthase (iNOS) was observed to increase at the wound edge, and inhibition of iNOS resulted in a significant delay in wound closure, indicating that nitric oxide plays a role in promoting valvular wound repair.",0.8
"Percutaneous biopsy obtained from a single location is prone to sampling error in large heterogeneous renal masses, leading to nondiagnostic results or failure to detect poor prognostic features. We evaluated the accuracy of percutaneous biopsy for large renal masses using a modified multi-quadrant technique vs a standard biopsy technique. Clinical and pathological data for all patients with cT2 or greater renal masses who underwent percutaneous biopsy from 2009 to 2014 were reviewed. The multi-quadrant technique was defined as multiple core biopsies from at least 4 separate solid enhancing areas in the tumor. The incidence of nondiagnostic findings, sarcomatoid features and procedural complications was recorded, and concordance between biopsy specimens and nephrectomy pathology was compared. A total of 122 biopsies were performed for 117 tumors in 116 patients (46 using the standard biopsy technique and 76 using the multi-quadrant technique). Median tumor size was 10 cm (IQR 8-12). Biopsy was nondiagnostic in 5 of 46 (10.9%) standard and 0 of 76 (0%) multi-quadrant biopsies (p=0.007). Renal cell carcinoma was identified in 96 of 115 (82.0%) tumors and nonrenal cell carcinoma tumors were identified in 21 (18.0%). One complication occurred using the standard biopsy technique and no complications were reported using the multi-quadrant technique. Sarcomatoid features were present in 23 of 96 (23.9%) large renal cell carcinomas studied. Sensitivity for identifying sarcomatoid features was higher using the multi-quadrant technique compared to the standard biopsy technique at 13 of 15 (86.7%) vs 2 of 8 (25.0%) (p=0.0062).",Does multi-Quadrant Biopsy Technique improve Diagnostic Ability in Large Heterogeneous Renal Masses?,The multi-quadrant percutaneous biopsy technique increases the ability to identify aggressive pathological features in large renal tumors and decreases nondiagnostic biopsy rates.,1,Does multi-Quadrant Biopsy Technique improve Diagnostic Ability in Large Heterogeneous Renal Masses?,21.0,2576.0,2654,1.0,1.0,1.0,0.0,1.8581016063690186,2.8251776695251465,"Yes, the multi-quadrant biopsy technique improves diagnostic ability in large heterogeneous renal masses. It significantly reduces the incidence of nondiagnostic findings compared to the standard biopsy technique (0% vs 10.9%, p=0.007) and has a higher sensitivity for identifying sarcomatoid features (86.7% vs 25.0%, p=0.0062).",0.9
"Photoreceptor degeneration is normally accompanied by reactive gliosis and gene expression changes in Müller (glial) cells. The signaling pathway involved inducing these changes in Müller cells is not known. It has been proposed that endothelin2 (EDN2) released by degenerating photoreceptors might induce gliotic changes in Müller cells. In the present study, we directly tested the hypothesis by determining whether treatment of Müller cell cultures with EDN2 results in upregulation of genes known to be expressed in activated Müller cells in vivo. Experiments were carried using an established rat Müller cell line (rMC-1), and gene expression was assessed by qRT-PCR. We observed that EDN2 treatment upregulated transcripts for glial fibrillary acidic protein (Gfap), Serpina3n and endothelin receptor B (EdnrB), three genes associated with reactive gliosis in Müller cells. Ciliary neurotrophic factor (CNTF) treatment similarly led to induction of Gfap, Serpina3n and EdnrB transcripts, whereas glutamate treatment had no significant effect.",Does endothelin2 induce Expression of Genes Associated with Reactive Gliosis in Retinal Müller Cells?,The finding supports a role for EDN2 as a signaling agent between photoreceptors and Müller cells.,1,Does endothelin2 induce Expression of Genes Associated with Reactive Gliosis in Retinal Müller Cells?,20.0,2269.0,2355,1.0,1.0,1.0,0.0,3.300051689147949,4.265510082244873,"Yes, endothelin2 (EDN2) induces the expression of genes associated with reactive gliosis in retinal Müller cells. Treatment of Müller cell cultures with EDN2 resulted in the upregulation of transcripts for glial fibrillary acidic protein (Gfap), Serpina3n, and endothelin receptor B (EdnrB), which are genes known to be expressed in activated Müller cells in vivo.",0.7
"We assessed in a randomized prospective trial the effectiveness of Graftskin, a living skin equivalent, in treating noninfected nonischemic chronic plantar diabetic foot ulcers. In 24 centers in the U.S., 208 patients were randomly assigned to ulcer treatment either with Graftskin (112 patients) or saline-moistened gauze (96 patients, control group). Standard state-of-the-art adjunctive therapy, which included extensive surgical debridement and adequate foot off-loading, was provided in both groups. Graftskin was applied at the beginning of the study and weekly thereafter for a maximum of 4 weeks (maximum of five applications) or earlier if complete healing occurred. The major outcome of complete wound healing was assessed by intention to treat at the 12-week follow-up visit. At the 12-week follow-up visit, 63 (56%) Graftskin-treated patients achieved complete wound healing compared with 36 (38%) in the control group (P = 0.0042). The Kaplan-Meier median time to complete closure was 65 days for Graftskin, significantly lower than the 90 days observed in the control group (P = 0.0026). The odds ratio for complete healing for a Graftskin-treated ulcer compared with a control-treated ulcer was 2.14 (95% CI 1.23-3.74). The rate of adverse reactions was similar between the two groups with the exception of osteomyelitis and lower-limb amputations, both of which were less frequent in the Graftskin group.","Is graftskin , a human skin equivalent , effective in the management of noninfected neuropathic diabetic foot ulcers : a prospective randomized multicenter clinical trial?",Application of Graftskin for a maximum of 4 weeks results in a higher healing rate when compared with state-of-the-art currently available treatment and is not associated with any significant side effects. Graftskin may be a very useful adjunct for the management of diabetic foot ulcers that are resistant to the currently available standard of care.,1,"Is graftskin , a human skin equivalent , effective in the management of noninfected neuropathic diabetic foot ulcers : a prospective randomized multicenter clinical trial?",32.0,2311.0,2415,1.0,1.0,1.0,0.0,2.4124197959899902,3.3553879261016846,"Yes, Graftskin, a human skin equivalent, is effective in the management of noninfected neuropathic diabetic foot ulcers. In a prospective randomized multicenter clinical trial, 56% of patients treated with Graftskin achieved complete wound healing at the 12-week follow-up, compared to 38% in the control group treated with saline-moistened gauze. The median time to complete closure was significantly shorter for the Graftskin group (65 days) compared to the control group (90 days).",0.7
"Upper abdominal pain is a dominant feature of chronic pancreatitis. A key phenomenon in this context is hyperalgesia, typically associated with N-methyl-d-aspartate receptor activation. This exploratory study evaluates acute effects of S-ketamine, a noncompetitive N-methyl-d-aspartate antagonist, in modulating generalized hyperalgesia in chronic pancreatitis pain. In a blinded crossover trial, 10 chronic pancreatitis pain patients received S-ketamine for 3 hrs at 2 μg · kg · min or placebo infusion at an equivalent rate in randomized order. Clinical pain was assessed via visual analog scale (VAS) and short Dutch Language Version McGill Pain Questionnaire (sf-MPQ-DLV). Pressure pain thresholds (PPTs) were measured in dermatome C5, T4, dorsal T10, L1, and L4, and the sum of PPTs (SOPPT) calculated before, at end of, and after infusion. Nine patients completed the study. Median pain VAS before infusion was 29 mm at rest, 32 mm during activity; sf-MPQ-DLV score was 4. For the S-ketamine session median SOPPT change at infusion end was significantly higher than in the placebo session (218; interquartile range [IQR], 116-527, versus -123 [IQR, -330 to 24]; P = 0.005) and significant versus preinfusion values (2109 [IQR, 964-3035] vs 1914 [IQR, 842-2884]; P = 0.03). The SOPPT was unchanged versus preinfusion values and similar between groups at 1 hr after infusion end. No significant changes in VAS and sf-MPQ-DLV occurred.",Does s-ketamine modulate hyperalgesia in patients with chronic pancreatitis pain?,S-ketamine infusion is more effective than placebo in increasing PPTs in chronic pancreatitis pain patients immediately after infusion. This effect did not outlast the infusion. Further research is warranted into S-ketamine use for reducing generalized hyperalgesia and chronic pancreatitis pain.,1,Does s-ketamine modulate hyperalgesia in patients with chronic pancreatitis pain?,19.0,2312.0,2377,1.0,1.0,1.0,0.0,2.012145757675171,3.2412543296813965,"Yes, S-ketamine modulates hyperalgesia in patients with chronic pancreatitis pain. The study found that the median change in the sum of pressure pain thresholds (SOPPT) was significantly higher during the S-ketamine session compared to the placebo session, indicating a modulation of generalized hyperalgesia.",0.8
"A fine needle aspiration (FNA) diagnosis of a Hürthle cell neoplasm is associated with a 20% risk of malignancy. We sought to determine if the primary tumor size correlated with the risk of malignancy in patients with a preoperative FNA diagnosis of a Hürthle cell neoplasm. Between January 2000 and November 2006, 57 patients underwent a thyroidectomy with a preoperative FNA diagnosis of a Hürthle cell neoplasm. Patient histories, FNA reports, operative notes, and pathology reports were retrospectively reviewed. Statistical analysis was performed. The overall rate of malignancy in patients with Hürthle cell neoplasms was 21%. The average tumor size was 3.2 cm, with malignant tumors being significantly larger than benign tumors (5.0 vs. 2.7 cm, p<0.01). The risk of malignancy directly correlated with tumor size. No malignancies were seen in tumors 2 cm or smaller (0/15). The risk of malignancy was only 13% (6/46) in tumors 4 cm or smaller and increased to 55% (6/11) in tumors larger than 4 cm. All tumors larger than 6 cm were malignant (4/4).",Does tumor size predict malignant potential in Hürthle cell neoplasms of the thyroid?,"Tumor size correlates directly with malignant potential in patients with Hürthle cell neoplasms of the thyroid. Among our patients, malignancy was not present in any tumors 2 cm or smaller and was present in all tumors larger than 6 cm. Because the risk of malignancy is greater than 50% in patients with a tumor larger than 4 cm, consideration should be given for an initial total thyroidectomy in these patients.",1,Does tumor size predict malignant potential in Hürthle cell neoplasms of the thyroid?,19.0,2216.0,2278,1.0,1.0,1.0,0.0,4.313247203826904,5.542892217636108,"Yes, tumor size predicts malignant potential in Hürthle cell neoplasms of the thyroid. Larger tumors are associated with a higher risk of malignancy. Specifically, tumors larger than 4 cm have a significantly increased risk of being malignant, with all tumors larger than 6 cm found to be malignant.",1.0
"Epidemiological studies showed Vit E has protective effects against prostate cancer (PCa). Interestingly, different prostate cancer cells have different sensitivity to alpha-Vit E or VES treatment. The goal of this study is to determine whether cellular Vit E bioavailability and its transport proteins are important contributing factors. alpha-Vit E and its ester form, VES, were used to treat prostate cancer LNCaP, PC3, and DU145 cells, and their growth rates were determined by MTT assay. Cellular levels of Vit E were quantified using HPLC as the index of bioavailability. The expression levels of Vit E transport proteins were determined by real-time PCR. Among these PCa cells, only LNCaP cells were sensitive to 20 microM alpha-Vit E treatment, while both LNCaP and PC3 cells were sensitive to 20 microM VES treatment. Coordinately, cellular levels of alpha-Vit E and VES positively correlated to their inhibitory effects. Further study found expression levels of Vit E transport proteins, including tocopherol associated protein (TAP), scavenger receptor class B type I (SR-BI), alpha-tocopherol transfer protein (TTP), and ATP binding cassette transporter A1 (ABCA1), were different in various PCa cells, which may contribute to cellular Vit E bioavailability. This notion is further supported by the findings that overexpression or knockdown of TTP could coordinately alter cellular alpha-Vit E levels in PCa cells.",Is differential retention of alpha-vitamin E correlated with its transporter gene expression and growth inhibition efficacy in prostate cancer cells?,Antiproliferative efficacy of alpha-Vit E is correlated with its cellular bioavailability in PCa cells. Modulating the expression of the efflux or influx transporters could sensitize the growth inhibition efficacy of Vit E in prostate cancer cells.,1,Is differential retention of alpha-vitamin E correlated with its transporter gene expression and growth inhibition efficacy in prostate cancer cells?,23.0,2214.0,2343,1.0,1.0,1.0,0.0,2.7879981994628906,3.7598094940185547,"Yes, differential retention of alpha-vitamin E is correlated with its transporter gene expression and growth inhibition efficacy in prostate cancer cells. The study found that cellular levels of alpha-vitamin E and its ester form, VES, positively correlated with their inhibitory effects on cell growth. Additionally, the expression levels of vitamin E transport proteins, such as tocopherol associated protein (TAP), scavenger receptor class B type I (SR-BI), alpha-tocopherol transfer protein (TTP), and ATP binding cassette transporter A1 (ABCA1), varied among different prostate cancer cells, influencing cellular vitamin E bioavailability and sensitivity to treatment.",0.8
"Protein arginine methyltransferase-5 (PRMT5) is a chromatin-modifying enzyme capable of methylating histone and non-histone proteins, and is involved in a wide range of cellular processes that range from transcriptional regulation to organelle biosynthesis. As such, its overexpression has been linked to tumor suppressor gene silencing, enhanced tumor cell growth and survival. Quantitative real-time polymerase chain reaction, Western immunoblot and immunohistochemistry were used to characterize PRMT5 expression in lung cancer cell lines and human tumors. Clinicopathological findings of tissue microarray based samples from 229 patients with non-small cell lung carcinomas (NSCLC) and 133 cases with pulmonary neuroendocrine tumors (NET) were analyzed with regard to nuclear and cytoplasmic PRMT5 expression. There was statistically significant difference in PRMT5 messenger RNA expression between tumors and nonneoplastic lung tissues. Immunoblot experiments showed abundant expression of PRMT5 and its symmetric methylation mark H4R3 in lung carcinoma but not in non-neoplastic human pulmonary alveolar and bronchial epithelial cell lines. More than two thirds of lung tumors expressed PRMT5. High levels of cytoplasmic PRMT5 were detected in 20.5% of NSCLC and in 16.5% of NET; high levels of nuclear PRMT5 were detected in 38.0% of NSCLC and 24.0% of NET. Cytoplasmic PRMT5 was associated with high grade in both NSCLC and pulmonary NET while nuclear PRMT5 was more frequent in carcinoid tumors (p < 0.05).",Does cellular localization of protein arginine methyltransferase-5 correlate with grade of lung tumors?,The observed findings support the role of PRMT5 in lung tumorigenesis and reflect its functional dichotomy in cellular compartments.,1,Does cellular localization of protein arginine methyltransferase-5 correlate with grade of lung tumors?,19.0,2390.0,2467,1.0,1.0,1.0,0.0,2.0144124031066895,3.0071959495544434,"Yes, the cellular localization of protein arginine methyltransferase-5 (PRMT5) correlates with the grade of lung tumors. High levels of cytoplasmic PRMT5 are associated with high-grade non-small cell lung carcinomas (NSCLC) and pulmonary neuroendocrine tumors (NET), while nuclear PRMT5 is more frequently observed in carcinoid tumors.",0.7
"urinary tract infection is a common problem during pregnancy. Asymptomatic bacteriuria can cause the development of serious complications affecting both the mother and foetus. Urine culture, the traditional screening test is relatively expensive, time consuming and requires a microbiology laboratory and trained staff. However simpler, less expensive tests which include urine multistix and urine gramstain better suited for developing countries are available. to determine the sensitivity, specificity and predictive values of multistix nitrite, leucocyte esterase (LE) and urine gram staining for asymptomatic bacteriuria in pregnancy. A cross-sectional study was carried out from 1st July to 31st October 2007, at the University of Ilorin Teaching Hospital (UITH) on 125 consenting asymptomatic pregnant women. A structured proforma was used to collect information from the women and a midstream urine specimen collected in two sterile bottles. One was tested with Multistix® for the presence of nitrite and leucocyte esterase and the other for bacteriological culture and urine gram stain. using the gold standard of urine culture, the sensitivities of Multistix® nitrite and leucocyte esterase were each 14% and the specificity 100% and 96% respectively. Urine gram stain had a sensitivity of 98% and a specificity of 74.7%.",Do reliability of urine multistix and gram stain in the detection of asymptomatic bacteriuria in pregnancy?,multistix® nitrite and leucocyte esterase are not sufficiently sensitive to be used as a screening tool for asymptomatic bacteriuria. Urine gram stain can be used in areas where facilities are inadequate for culture but cannot replace it. More studies are required to determine the accuracy of urine gram-stain.,1,Do reliability of urine multistix and gram stain in the detection of asymptomatic bacteriuria in pregnancy?,22.0,1935.0,2040,1.0,1.0,1.0,0.0,2.084705114364624,3.0874905586242676,"The urine multistix test, specifically the nitrite and leucocyte esterase components, has low sensitivity (14% each) but high specificity (100% for nitrite and 96% for leucocyte esterase) for detecting asymptomatic bacteriuria in pregnancy. In contrast, urine gram stain has a high sensitivity (98%) but lower specificity (74.7%). This indicates that while urine multistix is highly specific, it is not very sensitive, whereas urine gram stain is highly sensitive but less specific.",0.7
