context,question,answer,topic_lda,query,token_query,token_query_full_prompt,total_token_size,Recall@k,MRR,nDCG@k,transformation_latency,retrieval_generation_latency,total_latency,generated_answer,gpt_score
"The latent HIV-1 reservoir represents the primary barrier to the eradication of HIV-1 infection. The design of novel reservoir-clearance strategies, however, is impeded in part by the inability to distinguish latently HIV-infected cells from uninfected cells. Significant impairment of the type I interferon (IFN-I) response is observed during productive HIV-1 infection. Although this remains poorly described in the context of latent HIV-1 infection, presence of potential defects may serve as a novel therapeutic target. Therefore, IFN-I pathways were characterized using two latently HIV-1-infected cell lines, U1 and OM10.1, in comparison to their respective uninfected parental U937 and HL60 cell lines. Constitutive expression and induction of important mediators of IFN-I signaling including IFNα/β cytokines, IFNAR1, MHC-I, ISG15, and PKR were evaluated following exogenous IFNα or poly(I:C) treatment. Differences in basal expression of IFNAR1, MHC-I, and PKR were observed between the latently HIV-1 infected and uninfected cell lines. In parallel, significant impairments in the induction of MHC-I, ISG15 and PKR, as well as secretion of IFNα/β cytokines were observed in response to appropriate exogenous stimulation within the two latently HIV-infected U1 and OM10.1 cells, relative to their HIV-uninfected parental cells.",Are type I interferon responses impaired in latently HIV infected cells?,"In comparison to the HIV-uninfected U937 and HL60 cell lines, widespread defects in IFN-I responsiveness were observed within the latently HIV-infected U1 and OM10.1 cells. These impairments represent novel therapeutic targets, which may be amenable to strategies currently employed in cancer therapy.",1,I interferon impaired HIV cells,6.0,2102.0,2127.0,1.0,0.3333333333333333,0.5,1.2234723567962646,1.0263166427612305,2.897634744644165,"Yes, type I interferon responses are significantly impaired in latently HIV-infected cells compared to their uninfected counterparts.",1.0
"Atherosclerosis is a chronic autoimmune-like disease in which lipids and fibrous elements accumulate in the arterial blood vessels. T cells are present within atherosclerotic plaques, and their activation is partially dependent on costimulatory signals, which can either provide positive or negative signals that promote T-cell activation or limit T-cell responses, respectively. T-cell immunoglobulin and mucin domain 3 (Tim-3) is a coinhibitory type 1 transmembrane protein that affects the function of several immune cells involved in atherosclerosis, such as monocytes, macrophages, effector T cells, and regulatory T cells. In the present study, we determined the role of Tim-3 in the development of atherosclerosis. Western-type diet-fed low-density lipoprotein receptor-deficient (LDLr(-/-)) mice were treated with an anti-Tim-3 antibody for 3 and 8 weeks. Anti-Tim-3 administration increased fatty streak formation with 66% and increased atherosclerotic plaque formation after 8 weeks with 35% in the aortic root and with 50% in the aortic arch. Furthermore, blockade of Tim-3 signaling increased percentages of circulating monocytes with 33% and lesional macrophages with 20%. In addition, anti-Tim-3 administration increased CD4(+) T cells with 17%, enhanced their activation status, and reduced percentages of regulatory T cells with 18% and regulatory B cells with 37%.",Does t-cell immunoglobulin and mucin domain 3 act as a negative regulator of atherosclerosis?,"It is known that Tim-3 acts as a negative regulator of both innate and adaptive immune responses, and in the present study, we show that anti-Tim-3 treatment augments lesion development, accompanied by an increase in the number of monocytes/macrophages and CD4(+) T cells and by decreased regulatory T cells and regulatory B cells.",1,t - immunoglobulin mucin atherosclerosis,10.0,2450.0,2502.0,1.0,1.0,1.0,1.2130072116851809,1.232943773269653,2.958040237426758,"Yes, T-cell immunoglobulin and mucin domain 3 (Tim-3) acts as a negative regulator of atherosclerosis by providing coinhibitory signals that limit T-cell responses, thereby potentially reducing inflammation and atherosclerotic plaque formation.",0.4
To preserve photoreceptor cell structure and function in a rodent model of retinitis pigmentosa with P23H rhodopsin by selective inhibition of the mutant rhodopsin allele using a second generation antisense oligonucleotide (ASO). Wild-type mice and rats were treated with ASO by intravitreal (IVT) injection and rhodopsin mRNA and protein expression were measured. Transgenic rats expressing the murine P23H rhodopsin gene (P23H transgenic rat Line 1) were administered either a mouse-specific P23H ASO or a control ASO. The contralateral eye was injected with PBS and used as a comparator control. Electroretinography (ERG) measurements and analyses of the retinal outer nuclear layer were conducted and correlated with rhodopsin mRNA levels. Rhodopsin mRNA and protein expression was reduced after a single ASO injection in wild-type mice with a rhodopsin-specific ASO. Transgenic rat eyes that express a murine P23H rhodopsin gene injected with a murine P23H ASO had a 181 ± 39% better maximum amplitude response (scotopic a-wave) as compared with contralateral PBS-injected eyes; the response in control ASO eyes was not significantly different from comparator contralateral eyes. Morphometric analysis of the outer nuclear layer showed a significantly thicker nuclear layer in eyes injected with murine P23H ASO (18%) versus contralateral PBS-injected eyes.,Does allele-Specific Inhibition of Rhodopsin With an Antisense Oligonucleotide slow Photoreceptor Cell Degeneration?,Allele-specific ASO-mediated knockdown of mutant P23H rhodopsin expression slowed the rate of photoreceptor degeneration and preserved the function of photoreceptor cells in eyes of the P23H rhodopsin transgenic rat. Our data indicate that ASO treatment is a potentially effective therapy for the treatment of retinitis pigmentosa.,1,Inhibition Rhodopsin Photoreceptor Degeneration,11.0,2307.0,2366.0,1.0,0.5,0.6309297535714575,1.2543914318084717,1.470991849899292,3.2685022354125977,"Yes, allele-specific inhibition of rhodopsin with an antisense oligonucleotide (ASO) slows photoreceptor cell degeneration, as evidenced by improved maximum amplitude response in electroretinography and increased thickness of the outer nuclear layer in treated transgenic rats compared to control.",1.0
"Visceral pain is an important and prevalent clinical condition whose treatment is challenging. Sigma-1 (σ1) receptors modulate somatic pain, but their involvement in pure visceral pain is unexplored. The authors evaluated the role of σ1 receptors in intracolonic capsaicin-induced visceral pain (pain-related behaviors and referred mechanical hyperalgesia to the abdominal wall) using wild-type (WT) (n = 12 per group) and σ1 receptor knockout (σ1-KO) (n = 10 per group) mice, selective σ1 receptor antagonists (BD-1063, S1RA, and NE-100), and control drugs (morphine and ketoprofen). The intracolonic administration of capsaicin (0.01-1%) induced concentration-dependent visceral pain-related behaviors and referred hyperalgesia in both WT and σ1-KO mice. However, the maximum number of pain-related behaviors induced by 1% capsaicin in σ1-KO mice (mean ± SEM, 22 ± 2.9) was 48% of that observed in WT animals (46 ± 4.2). Subcutaneous administration of the σ1 receptor antagonists BD-1063 (16-64 mg/kg), S1RA (32-128 mg/kg), and NE-100 (8-64 mg/kg) dose-dependently reduced the number of behavioral responses (by 53, 62, and 58%, respectively) and reversed the referred hyperalgesia to mechanical control threshold (0.53 ± 0.05 g) in WT mice. In contrast, these drugs produced no change in σ1-KO mice. Thus, the effects of these drugs are specifically mediated by σ1 receptors. Morphine produced an inhibition of capsaicin-induced visceral pain in WT and σ1-KO mice, whereas ketoprofen had no effect in either mouse type.",Are σ1 receptors involved in the visceral pain induced by intracolonic administration of capsaicin in mice?,These results suggest that σ1 receptors play a role in the mechanisms underlying capsaicin-induced visceral pain and raise novel perspectives for their potential therapeutic value.,1,σ1 receptors involved visceral pain administration capsaicin,10.0,2345.0,2413.0,1.0,1.0,1.0,1.236805438995361,1.4952120780944824,3.2280213832855225,"Yes, σ1 receptors are involved in the visceral pain induced by intracolonic administration of capsaicin in mice, as evidenced by the reduced pain-related behaviors in σ1 receptor knockout (σ1-KO) mice compared to wild-type (WT) mice and the effects of selective σ1 receptor antagonists in WT mice.",1.0
"The most common genetic variant of luteinizing hormone (LH), variant-betaLH, has a different bioactivity than the wildtype. Carrying the variant allele was associated with an increased consumption of exogenous gonadotropin to achieve optimal ovarian response for in vitro fertilization procedures (IVF). The aim of this study was to examine if variant-betaLH was also more common in patients with a poor ovarian response to exogenous gonadotropin which negatively influenced treatment outcome. 36 patients with poor ovarian response to ovarian stimulation for IVF and 98 controls with a normal response were genotyped for variant-betaLH using DNA sequencing. The carrier frequency in the control group was 17%. No association was found between poor ovarian response and variant-betaLH.",Is variant-beta luteinizing hormone associated with poor ovarian response to controlled ovarian hyperstimulation?,Testing patients for variant-betaLH prior to IVF is unlikely to predict poor ovarian response.,1,beta luteinizing hormone ovarian hyperstimulation,9.0,2024.0,2047.0,1.0,1.0,1.0,1.2346947193145752,0.7900900840759277,2.705038070678711,"No, variant-beta luteinizing hormone is not associated with poor ovarian response to controlled ovarian hyperstimulation.",0.9
"Despite the growing clinical use of brain tissue oxygen monitoring, the specific determinants of low brain tissue oxygen tension (P(bt)O2) following severe traumatic brain injury (TBI) remain poorly defined. The objective of this study was to evaluate whether P(bt)O2 more closely reflects variables related to cerebral oxygen diffusion or reflects cerebral oxygen delivery and metabolism. Prospective observational study. Level I trauma center. Fourteen TBI patients with advanced neuromonitoring underwent an oxygen challenge (increase in FiO2 to 1.0) to assess tissue oxygen reactivity, pressure challenge (increase in mean arterial pressure) to assess autoregulation, and CO2 challenge (hyperventilation) to assess cerebral vasoreactivity. None. P(bt)O2 was measured directly with a parenchymal probe in the least-injured hemisphere. Local cerebral blood flow (CBF) was measured with a parenchymal thermal diffusion probe. Cerebral venous blood gases were drawn from a jugular bulb venous catheter. We performed 119 measurements of PaO2, arterial oxygen content (CaO2), jugular bulb venous oxygen tension (PVO2), venous oxygen content (CVO2), arteriovenous oxygen content difference (AVDO2), and local cerebral metabolic rate of oxygen (locCMRO2). In multivariable analysis adjusting for various variables of cerebral oxygen delivery and metabolism, the only statistically significant relationship was that between P(bt)O2 and the product of CBF and cerebral arteriovenous oxygen tension difference (AVTO2), suggesting a strong association between brain tissue oxygen tension and diffusion of dissolved plasma oxygen across the blood-brain barrier.",Is brain tissue oxygen tension more indicative of oxygen diffusion than oxygen delivery and metabolism in patients with traumatic brain injury?,Measurements of P(bt)O2 represent the product of CBF and the cerebral AVTO2 rather than a direct measurement of total oxygen delivery or cerebral oxygen metabolism. This improved understanding of the cerebral physiology of P(bt)O2 should enhance the clinical utility of brain tissue oxygen monitoring in patients with TBI.,1,brain tissue tension diffusion delivery metabolism traumatic injury,8.0,2237.0,2310.0,1.0,1.0,1.0,1.2088239192962646,1.4182581901550293,3.122607946395874,"Yes, brain tissue oxygen tension (P(bt)O2) is more indicative of oxygen diffusion, as the study found a strong association between P(bt)O2 and the product of cerebral blood flow and cerebral arteriovenous oxygen tension difference, suggesting it reflects the diffusion of dissolved plasma oxygen across the blood-brain barrier rather than solely oxygen delivery and metabolism.",0.8
"Reflux grade is the factor most commonly used to predict spontaneous reflux resolution. We evaluated other potential predictive factors aside from reflux grade relative to spontaneous resolution. We reviewed the records of 20 males and 98 females who were diagnosed with primary vesicoureteral reflux between ages 0 and 7 years between 1990 and 2000. Age, sex, height, weight, reflux grade, bladder volume at onset of reflux and laterality were recorded for the first, second and most recent voiding cystourethrogram or nuclear cystogram before spontaneous resolution or operative intervention. Of 118 patients 75 (64%) had spontaneous resolution, 27 (23%) underwent corrective surgery and 16 (13%) are still being followed. Average age at diagnosis was 2.3 years (range 1 day to 7.7 years) and average followup was 4.3 years (range 0.2 to 14). Average time to spontaneous resolution was 2.2 years (range 0.5 to 10.3) vs a time to operative treatment of 3.6 years (range 0.2 to 11.2). There was a significantly higher spontaneous resolution rate for lower reflux grades (p = 0.0004). Reflux occurring at greater than 75% of predicted bladder capacity had a significantly higher resolution rate (p = 0.0005). The initial height and weight percentile was not significant for predicting spontaneous resolution. Breakthrough urinary tract infections were negative predictors of spontaneous resolution (p <0.0001).",Does bladder volume at onset of reflux on initial cystogram predict spontaneous resolution?,"In addition to grade, bladder volume relative to predicted bladder capacity at the onset of reflux appears to provide additional prognostic information regarding the likelihood of spontaneous resolution of primary vesicoureteral reflux.",1,bladder volume reflux cystogram predict resolution,8.0,2443.0,2471.0,1.0,1.0,1.0,1.254422664642334,0.9762144088745116,2.922806978225708,"Yes, bladder volume at onset of reflux greater than 75% of predicted bladder capacity is associated with a significantly higher rate of spontaneous resolution.",0.8
"The NIH consensus conference in 1994 recommended that all patients with peptic ulcers should be tested and treated for Helicobacter pylori. Recent studies have shown that the eradication of H. pylori is associated with a significant reduction in the relapse rate of peptic ulcers, but there are few reports about long-term outcome. To evaluate the relapse rate of peptic ulcer in the long-term follow-up of patients after H. pylori eradication therapy. Patients infected with H. pylori (445; 88 duodenal ulcer, 357 gastric ulcer) were randomly divided into three groups. In group A, patients received 'conventional treatment' including acid decreasing therapy with a histamine H2-receptor antagonist or proton pump inhibitor (PPI). In group B, patients received 'dual therapy' including one antibiotic plus acid-decreasing therapy. In group C, patients received 'triple therapy' with PPI plus amoxicillin and clarithromycin. Eradication of H. pylori infection was assessed by histology of biopsy specimens from both the antrum and body corpus at 4 weeks, and 6 and 12 months after stopping therapy. Endoscopy was performed at intervals of 6 months for 5 years. Intention-to-treat eradication rates for the duodenal ulcer patients were 0% for group A, 46% for group B and 80% for group C; eradication rates for the gastric ulcer patients were 0%, 33% and 83% respectively. No recurrence was noted in the duodenal ulcer patients and only 4% of gastric ulcers recurred after successful eradication during follow-up for 5 years. In contrast, in patients with persistent H. pylori infection all DU and 92% of gastric ulcers recurred.",Does successful eradication of Helicobacter pylori prevent relapse of peptic ulcer disease?,Eradication of H. pylori infection changes the natural course of peptic ulcer.,1,Helicobacter pylori ulcer disease,7.0,2330.0,2387.0,0.0,0.0,0.0,1.222444772720337,1.4924254417419434,3.370330572128296,"Successful eradication of Helicobacter pylori is associated with a reduced risk of relapse of peptic ulcer disease. However, the context does not provide definitive evidence that eradication prevents relapse entirely, as other factors may also play a role in the recurrence of ulcers.",0.7
"General control non-depressible 5 (GCN5) is a crucial catalytic component of a transcriptional regulatory complex that plays important roles in cellular functions from cell cycle regulation to DNA damage repair. Although GCN5 has recently been implicated in certain oncogenic roles, its role in liver cancer progression remains vague. In this study, we report that GCN5 was overexpressed in 17 (54.8 %) of 31 human hepatocellular carcinoma (HCC) specimens. Down-regulation of GCN5 inhibited HCC cell proliferation and xenograft tumor formation. GCN5 knockdown decreased the protein levels of the proliferation marker proliferating cell nuclear antigen (PCNA) and amplified in breast cancer 1 (AIB1), but increased the protein levels of cell cycle inhibitor p21(Cip1/Waf1) in HepG2 cells. GCN5 regulated AIB1 expression, at least in part, by cooperating with E2F1 to enhance AIB1 transcription. Consistently, GCN5 expression was positively correlated with AIB1 expression in human HCC specimens in two GEO profile datasets.",Does histone acetyl transferase GCN5 promote human hepatocellular carcinoma progression by enhancing AIB1 expression?,"Since AIB1 plays a promoting role in HCC progression, our results propose that GCN5 promotes HCC progression at least partially by regulating AIB1 expression. This study implicates that GCN5 might be a potential molecular target for HCC diagnosis and treatment.",1,histone acetyl transferase GCN5 AIB1 expression,13.0,2087.0,2112.0,1.0,1.0,1.0,1.2559185028076172,0.9941844940185548,2.929649829864502,"Yes, histone acetyl transferase GCN5 promotes human hepatocellular carcinoma progression by enhancing AIB1 expression.",1.0
"The aim of this study was to evaluate the diagnostic value of 2-(fluorine-18)-fluoro-2-deoxy-D-glucose ((18)F-FDG) PET/CT in comparison with MRI for the detection of recurrent ovarian cancer. Forty-seven patients with suspected ovarian cancer recurrence after total ablative or cytoreductive surgery, as well as neoadjuvant or adjuvant chemotherapy, who had undergone (18)F-FDG PET/CT imaging were recruited for the present study. All patients also underwent MRI within a month of (18)F-FDG PET/CT for the same purpose. Recurrent cancer in the abdomen and pelvis was evaluated in each of the 47 patients and classified as either distant metastasis or local pelvic recurrence involving the vaginal stump, peritoneal implants, supradiaphragmatic region, and/or abdominal and pelvic lymph nodes. Special attention was paid to peritoneal implants. These were divided into five groups according to size of the implants: less than 0.5 cm (group 1), 0.5-1 cm (group 2), 1-2 cm (group 3), 2-3 cm (group 4), and larger than 3 cm (group 5). PET/CT findings were compared with abdominopelvic MR findings. Statistical analysis was carried out using the Wilcoxon signed rank test. Thirty-nine of 47 patients were found to have recurrent ovarian cancer. Both PET/CT and MRI were negative for recurrence in six patients. Overall sensitivity, specificity, positive predictive value, negative predictive value, and diagnostic accuracy of PET/CT were 97.5, 100, 100, 87.5, and 97.8%, respectively, whereas those of MRI were 95, 85.7, 97.4, 75, and 93.6%, respectively. For the peritoneal implants in groups 2 and 3, the sensitivity, negative predictive value, and diagnostic accuracy values of PET/CT were significantly better than those of MRI (P<0.05).",Is diagnostic value of PET/CT similar to that of conventional MRI and even better for detecting small peritoneal implants in patients with recurrent ovarian cancer?,The present study revealed that PET/CT is similar to conventional MRI for the detection of recurrent ovarian cancer. PET/CT has greater accuracy in the detection of small-to-medium-sized (<2 cm) peritoneal implants compared with MRI. This may affect surgical decision making.,1,diagnostic value PET CT conventional MRI small peritoneal implants ovarian cancer,14.0,2406.0,2455.0,1.0,1.0,1.0,1.3247075080871582,1.3332998752593994,3.680238962173462,"Yes, the diagnostic value of PET/CT is similar to that of conventional MRI, but it is even better for detecting small peritoneal implants in patients with recurrent ovarian cancer, particularly in groups 2 and 3 based on implant size.",0.9
"The aim of this study was to assess pregnancy loss patterns in women with repeated miscarriage (RM), according to fetal chromosome karyotypes and aetiologies of RM. In this cohort study, 168 fetal chromosome karyotypes of miscarriages were investigated. The pregnancy loss patterns were compared between 75 miscarriages from RM women who had a history of two or more consecutive miscarriages and 93 miscarriages from control women whose previous pregnancies ended in live births without a history of RM. By serial ultrasonography, embryo loss (EL) was defined as miscarriage before fetal heat movement was identified and fetal loss (FL) as miscarriage after fetal heat movement was identified. The EL rate was calculated as EL/(EL+FL). The EL rate (66.7%) in miscarriages with normal karyotypes among RM women (n=42) was higher (P<0.05) than that (45.7%) in controls (n=46), while the EL rate (30.3%) in miscarriages with abnormal karyotypes among RM women (n=33) did not differ from that (25.5%) in the controls (n=47). The EL rate (71.4%) in miscarriages with normal karyotypes among unexplained RM women (n=21) was much higher (P<0.05) than that in the controls.",Is embryo loss pattern predominant in miscarriages with normal chromosome karyotype among women with repeated miscarriage?,"By evaluating fetal karyotypes, we demonstrated for the first time that EL was predominant in miscarriages with normal karyotype among RM women.",1,embryo loss pattern miscarriages normal women miscarriage,10.0,1767.0,1823.0,0.0,0.0,0.0,1.2159228324890137,1.2403976917266846,3.0625693798065186,"The provided context does not specifically address the embryo loss pattern in miscarriages with normal chromosome karyotype among women with repeated miscarriage. Therefore, based on the available information, it cannot be determined if such a pattern is predominant. Further research would be needed to clarify this aspect.",0.2
"Interactions between calcium and vitamin D may have implications for the regulation of serum 25-hydroxyvitamin D [25(OH)D] and its catabolism and, consequently, the vitamin D dietary requirement. We investigated whether different calcium intakes influenced serum 25(OH)D and indexes of vitamin D activation and catabolism during winter and in the context of both adequate and inadequate vitamin D intakes. A 15-wk winter-based, randomized, placebo-controlled, double-blind vitamin D₃ intervention (20 μg/d) study was carried out in free-living men and women aged ≥50 y (n = 125) who were stratified according to calcium intakes [moderate-low (<700 mg/d) or high (>1000 mg/d) intake]. The serum 25(OH)D concentration was the primary outcome, and serum calcium, parathyroid hormone (PTH), 1,25-dihydroxyvitamin D [1,25(OH)₂D], 24,25-dihydroxyvitamin D [24,25(OH)₂D], the ratio of 24,25(OH)₂D to 25(OH)D, vitamin D-binding protein, and free 25(OH)D were exploratory outcomes. A repeated-measures ANOVA showed there was no significant (P = 0.2) time × vitamin D treatment × calcium intake grouping interaction effect on the mean serum 25(OH)D concentration over the 15-wk intervention period. Serum 25(OH)D concentrations increased (P ≤ 0.005) and decreased (P ≤ 0.002) in vitamin D₃ and placebo groups, respectively, and were of similar magnitudes in subjects with calcium intakes <700 mg/d (and even <550 mg/d) compared with >1000 mg/d. The response of serum PTH, 1,25(OH)₂D, 24,25(OH)₂D, the ratio of 24,25(OH)₂D to 25(OH)D, and free 25(OH)D significantly differed in vitamin D₃ and placebo groups but not by calcium intake grouping.",Does dietary calcium interact with vitamin D₃ in terms of determining the response and catabolism of serum 25-hydroxyvitamin D during winter in older adults?,"We found no evidence of a vitamin D sparing effect of high calcium intake, which has been referred to by some authors as ""vitamin D economy."" Thus, recent dietary vitamin D requirement estimates will cover the vitamin D needs of even those individuals who have inadequate calcium intakes.",1,dietary calcium vitamin D₃ response 25 hydroxyvitamin D winter older adults,18.0,2774.0,2825.0,1.0,1.0,1.0,1.2070863246917725,1.2343864440917969,2.958369731903076,"No, dietary calcium does not significantly interact with vitamin D₃ in determining the response and catabolism of serum 25-hydroxyvitamin D during winter in older adults, as indicated by the lack of significant interaction effects in the study.",0.6
"Division by total body weight is the usual way to standardise peak oxygen uptake (peak VO2) for body size. However, this method systematically underestimates cardiopulmonary fitness in obese individuals. Our aim was to analyse whether lean-mass is a better base for a body mass-independent standard of cardiopulmonary fitness. A population based sample of 578 men (body mass index (BMI) 19-47 kg/m(2)) and 592 women (BMI 16-49 kg/m(2)) 57-78 years of age. Peak VO2 was assessed by respiratory gas analysis during a maximal exercise test on a cycle ergometer. We studied the validity of the weight-ratio and the lean mass-ratio standards in a linear regression model. The weight-ratio standard implies an increase of peak VO2 per additional kg body weight with 20.7 ml/min (95% confidence interval (CI): 20.3-21.1) in women and 26.9 ml/min (95% CI: 26.4-27.5) in men. The observed increase per kg is only 8.5 ml/min (95% CI: 6.5-10.5) in men and 10.4 ml/min (95% CI: 7.5-13.4) in women. For the lean mass-ratio standard expected and observed increases in peak VO2 per kg lean mass were 32.3 (95% CI: 31.8-32.9) and 34.6 (95% CI: 30.0-39.1) ml/min for women and 36.2 (95% CI: 35.6-36.8) and 37.3 (95% CI: 32.1-42.4) ml/min in men. The lean mass-ratio standard is a body mass-independent measure of cardiopulmonary fitness in 100% of women and 58% of men; corresponding values for the weight-ratio standard were 11% and 16%.","Is cardiopulmonary fitness a function of lean mass , not total body weight : The DR 's EXTRA study?","For comparisons of cardiopulmonary fitness across different categories of body mass, the lean mass-ratio standard should be used.",1,cardiopulmonary fitness lean mass weight DR EXTRA study,12.0,2638.0,2681.0,1.0,0.5,0.6309297535714575,1.233349084854126,1.1453590393066406,2.9548497200012207,"Yes, cardiopulmonary fitness is better assessed using lean mass rather than total body weight, as the lean mass-ratio standard provides a more accurate measure of fitness independent of body mass, particularly in obese individuals.",1.0
"The main objective of this study was to investigate the variations of β-endorphin (β-EP), vasoactive intestinal peptide (VIP), serotonin (5-HT) and norepinephrine (NE) of immune thrombocytopenia (ITP) mice as well as the regulatory mechanism of prednison. Sixty BALB/c mice were randomly divided into control group, model group and prednison intervention group. ITP mice model was duplicated by injecting with glycoprotein-antiplatelet serum (GP-APS) except in control group. After ITP disease model was successful established, prednison was used in prednison intervention group. The β-EP, VIP, 5-HT and NE contents of ITP mice were detected by enzyme linked immunosorbent assay (ELISA). Compared with the values in control group, the detection values of VIP and 5-HT in model group declined, while the detection values of β-EP and NE increased. Compared with prednison intervention group, the detection values of VIP and 5-HT in model group increased, while the detection values of β-EP and NE showed no significant change.",Does prednison provoke serum and vasoactive substances in a mice model of immune thrombocytopenia?,"In this study, the β-EP, VIP, 5-HT and NE contents in ITP mice injected with GP-APS were changed by prednison. It shows that prednison as the first-line therapy for ITP with effective hemostasis function is likely to increasing the contents of VIP and 5-HT. These results suggest the therapeutic value of prednison for the treatment of ITP.",1,prednison substances immune thrombocytopenia,9.0,1989.0,2051.0,0.0,0.0,0.0,1.2332539558410645,1.3676323890686035,3.1435322761535645,"The provided context does not specifically address the effects of prednisone on serum and vasoactive substances in a mice model of immune thrombocytopenia. Therefore, based on the available information, it cannot be concluded whether prednisone provokes serum and vasoactive substances in such a model.",0.2
"Cognitive changes after ischemic stroke are often overlooked, particularly acutely and in patients with mild or transient deficits. We assessed patients with transient ischemic attack (TIA)/minor stroke with serial cognitive screening tests. We tested the hypothesis that mild acute deficits are transient and improve after TIA/minor stroke. Patients with acute TIA/minor ischemic stroke, without a history of cognitive impairment, presenting with a National Institute of Health Stroke Scale score ≤3 were assessed <72 hours of onset. Patients were administered the Mini-Mental State Examination (MMSE) and the Montreal Cognitive Assessment (MoCA) at days 1, 7, 30, and 90. Cognitive impairment was defined as MoCA <26 and MMSE ≤26. One hundred patients with a median (interquartile range) National Institute of Health Stroke Scale score of 1 (2) and median age of 68 (20) years were included. Baseline median MoCA score (26 [4]) was lower than the MMSE (29 [2]; P<0.0001). Cognitive impairment was detected in 54 of 100 patients (54%) with MoCA and 16 of 100 (16%; P=0.001) with MMSE. MoCA scores improved at day 7 (27 [5]), day 30 (28 [2]), and day 90 (28 [2]; P<0.0001). Resolution of cognitive deficits was because of resolution of recall deficits.",Do serial montreal cognitive assessments demonstrate reversible cognitive impairment in patients with acute transient ischemic attack and minor stroke?,"Acute temporary cognitive impairment after TIA/minor stroke is common. The MoCA is sensitive to these changes, but the MMSE is not. Routine cognitive assessment after TIA/minor stroke may be warranted and relevant to return to activities even when other neurological deficits are not evident.",1,assessments impairment acute transient ischemic attack minor stroke,11.0,2654.0,2703.0,1.0,1.0,1.0,1.2342066764831543,1.6066858768463137,3.384941816329956,"Yes, serial Montreal Cognitive Assessments (MoCA) demonstrate reversible cognitive impairment in patients with acute transient ischemic attack (TIA) and minor stroke, as MoCA scores improved significantly over time (from day 1 to day 90).",0.7
"Autoantibodies directed against the mitotic spindle apparatus (MSA) have been shown to target an antigen referred to as NuMA (nuclear mitotic apparatus). In this study, we identified a second MSA antigen as the spindle kinesin-like protein HsEg5. We studied the frequency of antibodies to HsEg5 in human sera that demonstrate the MSA pattern of staining, the frequency of autoantibodies to HsEg5 in patients with systemic lupus erythematosus (SLE), and the clinical features of patients with antibodies to HsEg5. A prototype serum from an SLE patient was used to isolate a 4.8-kilobase complementary DNA (cDNA) from a HeLa cDNA library. Western blot, immunoprecipitation, and sequence analysis revealed that the antigen was an approximately 130-kd protein, HsEg5. The frequency of autoantibodies to recombinant HsEg5 in 51 sera that demonstrated an MSA pattern of staining on HEp-2 and HeLa cells was detected by immunoblotting 2 constructs of the cDNA. The clinical features of patients with antibodies directed against HsEg5 was obtained by retrospective chart review. The antigen responsible for the MSA-35 pattern was identified as the human kinesin-like protein HsEg5. Seven of 51 sera (14%) that demonstrated an MSA pattern of staining reacted with recombinant HsEg5. Six of 7 of the HsEg5-positive patients (86%) had SLE, and 1 had Sjögren's syndrome. The indirect immunofluorescent staining pattern of sera that reacted with HsEg5 could be distinguished from the other sera that reacted with NuMA. In an unselected cohort of 52 SLE patients, 3 (6%) had autoantibodies reactive with the recombinant HsEg5.",Is the spindle kinesin-like protein HsEg5 an autoantigen in systemic lupus erythematosus?,Autoantibodies to MSA fall into 2 major classes: those reactive with NuMA and those reactive with HsEg5. Autoantibodies to HsEg5 are found in a lower frequency than NuMA in sera that demonstrate the MSA pattern of staining and appear to be specifically associated with SLE. HsEg5 can be distinguished from NuMA by indirect immunofluorescence and Western blotting.,1,HsEg5 autoantigen lupus erythematosus,12.0,2324.0,2386.0,0.0,0.0,0.0,1.214498519897461,1.3591415882110596,3.2134625911712646,"The provided context does not mention the spindle kinesin-like protein HsEg5 as an autoantigen in systemic lupus erythematosus (SLE). Therefore, based on the information given, it cannot be concluded that HsEg5 is an autoantigen in SLE.",0.0
