context,question,answers,topic_lda,question_class,query,token_query,token_query_full_prompt,total_token_size,Recall@k,MRR,nDCG@k,transformation_latency,retrieval_generation_latency,total_latency,generated_answer,gpt_score
"Personnel Recovery (PR) is defined as ""the sum of military, diplomatic, and civil efforts to prepare for and execute the recovery and reintegration of isolated personnel"" (JP 1-02). It is the ability of the US government and its international partners to effect the recovery of isolated personnel across the ROMO and return those personnel to duty. PR also enhances the development of an effective, global capacity to protect and recover isolated personnel wherever they are placed at risk; deny an adversary's ability to exploit a nation through propaganda; and develop joint, interagency, and international capabilities that contribute to crisis response and regional stability.",What does the abbreviation PR stand for in terms of the US military?,Personnel Recovery,2,ABBR,abbreviation PR stand for US military,7.0,936.0,938,1.0,1.0,1.0,1.2280519008636475,1.1424663066864014,3.5615921020507812,Personnel Recovery,1.0
"The closest links of the U.S. IC to other foreign intelligence agencies are to Anglophone countries: Australia, Canada, New Zealand, and the United Kingdom. There is a special communications marking that signals that intelligence-related messages can be shared with these four countries. An indication of the United States' close operational cooperation is the creation of a new message distribution label within the main U.S. military communications network. Previously, the marking of NOFORN (i.e., No Foreign Nationals) required the originator to specify which, if any, non-U.S. countries could receive the information. A new handling caveat, USA/AUS/CAN/GBR/NZL Five Eyes, used primarily on intelligence messages, gives an easier way to indicate that the material can be shared with Australia, Canada, United Kingdom, and New Zealand.",What does NOFORN stand for?,No Foreign Nationals,2,ABBR,NOFORN stand,4.0,1088.0,1091,0.0,0.0,0.0,1.2937731742858887,1.1237504482269287,3.4837114810943604,No Foreign Nationals,1.0
"LE: Life expectancy at birth
MYS: Mean years of schooling (Years that a person 25 years-of-age or older has spent in schools)
EYS: Expected years of schooling (Years that a 5-year-old child will spend in schools throughout his life)
GNIpc: Gross national income at purchasing power parity per capita",What does MYS stand for?,Mean years of schooling,2,ABBR,MYS stand,3.0,1061.0,1067,0.0,0.0,0.0,1.2466845512390137,1.1976635456085205,3.5275654792785645,MYS stands for Malaysia.,0.0
"Pascal Lissouba, who became Congo's first elected president (1992–1997) during the period of multi-party democracy, attempted to implement economic reforms with IMF backing to liberalise the economy. In June 1996 the IMF approved a three-year SDR69.5m (US$100m) enhanced structural adjustment facility (ESAF) and was on the verge of announcing a renewed annual agreement when civil war broke out in Congo in mid-1997.",What does ESAF stand for?,enhanced structural adjustment facility,2,ABBR,ESAF stand,3.0,1156.0,1161,0.0,0.0,0.0,1.2388012409210205,1.1301167011260986,3.4727234840393066,Electronic Warfare Support Activity Facility,0.0
"The jurisdictions of the city's administrative agencies are, in ascending order of size: the Hyderabad Police area, Hyderabad district, the GHMC area (""Hyderabad city"") and the area under the Hyderabad Metropolitan Development Authority (HMDA). The HMDA is an apolitical urban planning agency that covers the GHMC and its suburbs, extending to 54 mandals in five districts encircling the city. It coordinates the development activities of GHMC and suburban municipalities and manages the administration of bodies such as the Hyderabad Metropolitan Water Supply and Sewerage Board (HMWSSB).",What does the acronym HMWSSB represent?,Hyderabad Metropolitan Water Supply and Sewerage Board,2,ABBR,HMWSSB,4.0,1189.0,1198,1.0,1.0,1.0,1.294769048690796,1.5576255321502686,3.939330577850342,Hyderabad Metropolitan Water Supply and Sewerage Board,1.0
"For customers with more demanding requirements (such as medium-to-large businesses, or other ISPs) can use higher-speed DSL (such as single-pair high-speed digital subscriber line), Ethernet, metropolitan Ethernet, gigabit Ethernet, Frame Relay, ISDN Primary Rate Interface, ATM (Asynchronous Transfer Mode) and synchronous optical networking (SONET).",what does atm stand for in relation to internet providers? ,Asynchronous Transfer Mode,2,ABBR,atm stand relation internet providers,5.0,808.0,812,1.0,1.0,1.0,1.2027451992034912,1.2936439514160156,3.5538923740386963,Asynchronous Transfer Mode,1.0
"The World Bank reported in February 2009 that the Arab World was far less severely affected by the credit crunch. With generally good balance of payments positions coming into the crisis or with alternative sources of financing for their large current account deficits, such as remittances, Foreign Direct Investment (FDI) or foreign aid, Arab countries were able to avoid going to the market in the latter part of 2008. This group is in the best position to absorb the economic shocks. They entered the crisis in exceptionally strong positions. This gives them a significant cushion against the global downturn. The greatest impact of the global economic crisis will come in the form of lower oil prices, which remains the single most important determinant of economic performance. Steadily declining oil prices would force them to draw down reserves and cut down on investments. Significantly lower oil prices could cause a reversal of economic performance as has been the case in past oil shocks. Initial impact will be seen on public finances and employment for foreign workers.",What does the abbreviation FDI stand for?,Foreign Direct Investment,2,ABBR,abbreviation FDI stand,5.0,1052.0,1055,0.0,0.0,0.0,1.1616101264953613,1.086005449295044,3.3734493255615234,Foreign direct investment,1.0
"The relieved British began to assess the impact of the Blitz in August 1941, and the RAF Air Staff used the German experience to improve Bomber Command's offensives. They concluded bombers should strike a single target each night and use more incendiaries because they had a greater impact on production than high explosives. They also noted regional production was severely disrupted when city centres were devastated through the loss of administrative offices, utilities and transport. They believed the Luftwaffe had failed in precision attack, and concluded the German example of area attack using incendiaries was the way forward for operations over Germany.",What did the experience of German's using incendiaries mean?,using incendiaries was the way forward for operations over Germany.,2,DESC,experience German using incendiaries mean,6.0,1193.0,1196,1.0,0.3333333333333333,0.5,1.2542309761047363,1.165461778640747,3.671743869781494,Area attack effectiveness,0.5
"According to Martin Heidegger we do not exist inside time, we are time. Hence, the relationship to the past is a present awareness of having been, which allows the past to exist in the present. The relationship to the future is the state of anticipating a potential possibility, task, or engagement. It is related to the human propensity for caring and being concerned, which causes ""being ahead of oneself"" when thinking of a pending occurrence. Therefore, this concern for a potential occurrence also allows the future to exist in the present. The present becomes an experience, which is qualitative instead of quantitative. Heidegger seems to think this is the way that a linear relationship with time, or temporal existence, is broken or transcended. We are not stuck in sequential time. We are able to remember the past and project into the future—we have a kind of random access to our representation of temporal existence; we can, in our thoughts, step out of (ecstasis) sequential time.","According to Heidegger, what can we do, in our thoughts?",step out of (ecstasis) sequential time.,2,DESC,Heidegger what we do thoughts,7.0,1645.0,1650,1.0,0.3333333333333333,0.5,1.177657127380371,1.1995913982391357,3.4424872398376465,Step out of sequential time,0.8
"Gesamtschulen might put bright working class students at risk according to several studies. It could be shown that an achievement gap opens between working class students attending a comprehensive and their middle class peers. Also working class students attending a Gymnasium or a Realschule outperform students from similar backgrounds attending a comprehensive. However it is not students attending a comprehensive, but students attending a Hauptschule, who perform the poorest.",From what group does an achievement gap separate working class students at comprehensive schools?,middle class peers,2,DESC,group achievement gap working class students schools,7.0,1164.0,1167,1.0,1.0,1.0,1.3658370971679688,1.1259198188781738,3.596268892288208,middle class peers,1.0
"Regardless of the ability of the Luftwaffe to win air superiority, Adolf Hitler was frustrated that it was not happening quickly enough. With no sign of the RAF weakening, and Luftwaffe air fleets (Luftflotten) taking punishing losses, the OKL was keen for a change in strategy. To reduce losses further, a change in strategy was also favoured to take place at night, to give the bombers greater protection under cover of darkness.[b] On 4 September 1940, in a long address at the Sportspalast, Hitler declared: ""And should the Royal Air Force drop two thousand, or three thousand [kilograms ...] then we will now drop [...] 300,000, 400,000, yes one million kilograms in a single night. And should they declare they will greatly increase their attacks on our cities, then we will erase their cities.""",What did the punishing losses to the air fleet cause the Luftwaffe to do?,change in strategy,2,DESC,punishing losses air fleet Luftwaffe,8.0,1300.0,1302,1.0,0.25,0.43067655807339306,1.2719848155975342,1.1058459281921387,3.4758644104003906,Change strategy,0.5
"To clean up pollution, the federal and local governments implemented numerous plans including the constant monitoring and reporting of environmental conditions, such as ozone and nitrogen oxides. When the levels of these two pollutants reached critical levels, contingency actions were implemented which included closing factories, changing school hours, and extending the A day without a car program to two days of the week. The government also instituted industrial technology improvements, a strict biannual vehicle emission inspection and the reformulation of gasoline and diesel fuels. The introduction of Metrobús bus rapid transit and the Ecobici bike-sharing were among efforts to encourage alternate, greener forms of transportation.",How often do citizens need to get their cars examined?,biannual,2,DESC,often citizens cars examined,4.0,1086.0,1088,0.0,0.0,0.0,1.1948838233947754,1.1714215278625488,3.4695188999176025,Regularly,0.0
"Travel and tourism continue to be extremely important for Portugal, with visitor numbers forecast to increase significantly in the future.[citation needed] However, the increasing competition from Eastern European destinations continues to develop, with the presence of similar attractions that are often cheaper in countries such as Croatia. Consequently, it has been necessary for the country to focus upon its niche attractions, such as health, nature and rural tourism, to stay ahead of its competitors.",How does Portugal compete with other areas for tourists?,focus upon its niche attractions,2,DESC,Portugal compete areas,3.0,1064.0,1067,1.0,0.5,0.6309297535714575,1.1567542552947998,0.9755599498748779,3.313936948776245,Niche attractions,0.8
"A person's self-report is the most reliable measure of pain, with health care professionals tending to underestimate severity. A definition of pain widely employed in nursing, emphasizing its subjective nature and the importance of believing patient reports, was introduced by Margo McCaffery in 1968: ""Pain is whatever the experiencing person says it is, existing whenever he says it does"". To assess intensity, the patient may be asked to locate their pain on a scale of 0 to 10, with 0 being no pain at all, and 10 the worst pain they have ever felt. Quality can be established by having the patient complete the McGill Pain Questionnaire indicating which words best describe their pain.",What are patients asked to use the McGill Pain Questionnaire to indicate?,which words best describe their pain,2,DESC,patients McGill Pain Questionnaire,5.0,1235.0,1238,1.0,1.0,1.0,1.2797579765319824,1.294433832168579,3.636712074279785,Quality of pain,0.5
"Cultural barriers can also keep a person from telling someone they are in pain. Religious beliefs may prevent the individual from seeking help. They may feel certain pain treatment is against their religion. They may not report pain because they feel it is a sign that death is near. Many people fear the stigma of addiction and avoid pain treatment so as not to be prescribed potentially addicting drugs. Many Asians do not want to lose respect in society by admitting they are in pain and need help, believing the pain should be borne in silence, while other cultures feel they should report pain right away and get immediate relief. Gender can also be a factor in reporting pain. Sexual differences can be the result of social and cultural expectations, with women expected to be emotional and show pain and men stoic, keeping pain to themselves.",What is an issue of reporting pain specific to Asians?,do not want to lose respect in society by admitting they are in pain,2,DESC,issue reporting pain Asians,4.0,1159.0,1162,1.0,1.0,1.0,1.2331211566925049,1.1722400188446045,3.4744298458099365,Loss of respect,0.5
"The Alaska State Troopers are Alaska's statewide police force. They have a long and storied history, but were not an official organization until 1941. Before the force was officially organized, law enforcement in Alaska was handled by various federal agencies. Larger towns usually have their own local police and some villages rely on ""Public Safety Officers"" who have police training but do not carry firearms. In much of the state, the troopers serve as the only police force available. In addition to enforcing traffic and criminal law, wildlife Troopers enforce hunting and fishing regulations. Due to the varied terrain and wide scope of the Troopers' duties, they employ a wide variety of land, air, and water patrol vehicles.","What is different about a ""Public Safety Officer"" that distiguishes the position from a policeman?",have police training but do not carry firearms,2,DESC,Public Safety Officer distiguishes position policeman,8.0,904.0,912,0.0,0.0,0.0,1.1831634044647217,1.1877424716949463,3.436094045639038,Cross-trained in firefighting and medical response,0.0
"In Miranda the court created safeguards against self-incriminating statements made after an arrest. The court held that ""The prosecution may not use statements, whether exculpatory or inculpatory, stemming from questioning initiated by law enforcement officers after a person has been taken into custody or otherwise deprived of his freedom of action in any significant way, unless it demonstrates the use of procedural safeguards effective to secure the Fifth Amendment's privilege against self-incrimination""",What does the 5th Amendment protect against?,self-incrimination,2,DESC,5th Amendment protect,4.0,1034.0,1037,1.0,1.0,1.0,1.327693223953247,1.0427608489990234,3.3604843616485596,Self-incrimination,1.0
"An example of this theory in action would be as follows: An emotion-evoking stimulus (snake) triggers a pattern of physiological response (increased heart rate, faster breathing, etc.), which is interpreted as a particular emotion (fear). This theory is supported by experiments in which by manipulating the bodily state induces a desired emotional state. Some people may believe that emotions give rise to emotion-specific actions: e.g. ""I'm crying because I'm sad,"" or ""I ran away because I was scared."" The issue with the James–Lange theory is that of causation (bodily states causing emotions and being a priori), not that of the bodily influences on emotional experience (which can be argued and is still quite prevalent today in biofeedback studies and embodiment theory).",How is the stimulus interpreted by the mind?,as a particular emotion,2,DESC,stimulus interpreted by mind,5.0,1205.0,1208,0.0,0.0,0.0,1.1733300685882568,1.0185434818267822,3.511198043823242,Symbolic reference,0.0
"During the Gilded Age, there was substantial growth in population in the United States and extravagant displays of wealth and excess of America's upper-class during the post-Civil War and post-Reconstruction era, in the late 19th century. The wealth polarization derived primarily from industrial and population expansion. The businessmen of the Second Industrial Revolution created industrial towns and cities in the Northeast with new factories, and contributed to the creation of an ethnically diverse industrial working class which produced the wealth owned by rising super-rich industrialists and financiers called the ""robber barons"". An example is the company of John D. Rockefeller, who was an important figure in shaping the new oil industry. Using highly effective tactics and aggressive practices, later widely criticized, Standard Oil absorbed or destroyed most of its competition.",What happened in the Glided Age/,extravagant displays of wealth and excess of America's upper-class,2,DESC,Glided Age,3.0,1002.0,1004,0.0,0.0,0.0,1.15354323387146,0.9481074810028076,3.0273261070251465,Industrialization,0.0
"Whitehead and Russell had thought originally that Principia Mathematica would take a year to complete; it ended up taking them ten years. To add insult to injury, when it came time for publication, the three-volume work was so massive (more than 2,000 pages) and its audience so narrow (professional mathematicians) that it was initially published at a loss of 600 pounds, 300 of which was paid by Cambridge University Press, 200 by the Royal Society of London, and 50 apiece by Whitehead and Russell themselves. Despite the initial loss, today there is likely no major academic library in the world which does not hold a copy of Principia Mathematica.",Why was there a funding shortfall for the publishing of Princpia Mathematica? ,"the three-volume work was so massive (more than 2,000 pages) and its audience so narrow (professional mathematicians)",2,DESC,shortfall Princpia Mathematica,7.0,991.0,994,0.0,0.0,0.0,1.254108190536499,0.9434719085693359,3.2722601890563965,Not provided.,0.0
"Restrictions on media censorship were significantly eased in August 2012 following demonstrations by hundreds of protesters who wore shirts demanding that the government ""Stop Killing the Press."" The most significant change has come in the form that media organisations will no longer have to submit their content to a censorship board before publication. However, as explained by one editorial in the exiled press The Irrawaddy, this new ""freedom"" has caused some Burmese journalists to simply see the new law as an attempt to create an environment of self-censorship as journalists ""are required to follow 16 guidelines towards protecting the three national causes — non-disintegration of the Union, non-disintegration of national solidarity, perpetuation of sovereignty — and ""journalistic ethics"" to ensure their stories are accurate and do not jeopardise national security."" In July 2014 five journalists were sentenced to 10 years in jail after publishing a report saying the country was planning to build a new chemical weapons plant. Journalists described the jailings as a blow to the recently-won news media freedoms that had followed five decades of censorship and persecution.",If communications restrictions have changed how so?,The most significant change has come in the form that media organisations will no longer have to submit their content to a censorship board before publication.,2,DESC,communications restrictions changed,3.0,1125.0,1128,1.0,0.3333333333333333,0.5,1.236069679260254,0.9549281597137451,3.136993646621704,Media censorship eased,0.8
"The Multidimensional Pain Inventory (MPI) is a questionnaire designed to assess the psychosocial state of a person with chronic pain. Analysis of MPI results by Turk and Rudy (1988) found three classes of chronic pain patient: ""(a) dysfunctional, people who perceived the severity of their pain to be high, reported that pain interfered with much of their lives, reported a higher degree of psychological distress caused by pain, and reported low levels of activity; (b) interpersonally distressed, people with a common perception that significant others were not very supportive of their pain problems; and (c) adaptive copers, patients who reported high levels of social support, relatively low levels of pain and perceived interference, and relatively high levels of activity."" Combining the MPI characterization of the person with their IASP five-category pain profile is recommended for deriving the most useful case description.",What do dysfunctional people perceive the severity of their pain to be?,high,2,DESC,dysfunctional people perceive severity pain,7.0,1251.0,1252,1.0,0.3333333333333333,0.5,1.611236333847046,0.9158976078033447,3.551083564758301,High,1.0
"As part of the housing and credit booms, the number of financial agreements called mortgage-backed securities (MBS) and collateralized debt obligations (CDO), which derived their value from mortgage payments and housing prices, greatly increased. Such financial innovation enabled institutions and investors around the world to invest in the U.S. housing market. As housing prices declined, major global financial institutions that had borrowed and invested heavily in subprime MBS reported significant losses.",What are MBS as related to the housing and credit booms?,mortgage-backed securities,2,DESC,MBS related housing credit booms,7.0,1149.0,1152,1.0,1.0,1.0,1.366028070449829,0.9220230579376221,3.2905848026275635,Mortgage-backed securities,1.0
"As an initial response, Truman called for a naval blockade of North Korea, and was shocked to learn that such a blockade could be imposed only 'on paper', since the U.S. Navy no longer had the warships with which to carry out his request. In fact, because of the extensive defense cuts and the emphasis placed on building a nuclear bomber force, none of the services were in a position to make a robust response with conventional military strength. General Omar Bradley, Chairman of the Joint Chiefs of Staff, was faced with re-organizing and deploying an American military force that was a shadow of its World War II counterpart. The impact of the Truman administration's defense budget cutbacks were now keenly felt, as American troops fought a series of costly rearguard actions. Lacking sufficient anti-tank weapons, artillery or armor, they were driven back down the Korean peninsula to Pusan. In a postwar analysis of the unpreparedness of U.S. Army forces deployed to Korea during the summer and fall of 1950, Army Major General Floyd L. Parks stated that ""Many who never lived to tell the tale had to fight the full range of ground warfare from offensive to delaying action, unit by unit, man by man ... [T]hat we were able to snatch victory from the jaws of defeat ... does not relieve us from the blame of having placed our own flesh and blood in such a predicament.""",Why was the US not able to provide an adequate response to the Korean invasion?,defense budget cutbacks,2,DESC,US not adequate response Korean invasion,6.0,1563.0,1565,1.0,0.5,0.6309297535714575,1.127594232559204,0.9599823951721191,2.9833602905273438,Defense cuts,0.8
"In 1997, the charity introduced a U.S. Libraries initiative with a goal of ""ensuring that if you can get to a public library, you can reach the internet"". Only 35% of the world's population has access to the Internet. The foundation has given grants, installed computers and software, and provided training and technical support in partnership with public libraries nationwide in an effort to increase access and knowledge. Helping provide access and training for these resources, this foundation helps move public libraries into the digital age.",what is the US libraries initiative ,"U.S. Libraries initiative with a goal of ""ensuring that if you can get to a public library, you can reach the internet",2,DESC,what US libraries,3.0,879.0,883,0.0,0.0,0.0,1.1209518909454346,0.9792428016662598,3.044673442840576,Google Book Search project,0.0
"Television has played a major role in the history of the Premier League. The League's decision to assign broadcasting rights to BSkyB in 1992 was at the time a radical decision, but one that has paid off. At the time pay television was an almost untested proposition in the UK market, as was charging fans to watch live televised football. However, a combination of Sky's strategy, the quality of Premier League football and the public's appetite for the game has seen the value of the Premier League's TV rights soar.",Why was this a unique decision?,"pay television was an almost untested proposition in the UK market,",2,DESC,Why unique decision,3.0,1147.0,1150,0.0,0.0,0.0,1.1693627834320068,1.0167315006256104,3.116101026535034,no common opinion,0.0
"The evolution of the Greek economy during the 19th century (a period that transformed a large part of the world because of the Industrial Revolution) has been little researched. Recent research from 2006 examines the gradual development of industry and further development of shipping in a predominantly agricultural economy, calculating an average rate of per capita GDP growth between 1833 and 1911 that was only slightly lower than that of the other Western European nations. Industrial activity, (including heavy industry like shipbuilding) was evident, mainly in Ermoupolis and Piraeus. Nonetheless, Greece faced economic hardships and defaulted on its external loans in 1826, 1843, 1860 and 1894.","What did Greece do in 1826, 1843, 1860 and 1894?",defaulted on its external loans,2,DESC,Greece 1826 1843 1860,11.0,1324.0,1356,0.0,0.0,0.0,1.148224115371704,1.2486379146575928,3.3600757122039795,"The context provided does not include specific information about events in Greece during the years 1826, 1843, 1860, and 1894.",0.0
"Neutering refers to the sterilization of animals, usually by removal of the male's testicles or the female's ovaries and uterus, in order to eliminate the ability to procreate and reduce sex drive. Because of the overpopulation of dogs in some countries, many animal control agencies, such as the American Society for the Prevention of Cruelty to Animals (ASPCA), advise that dogs not intended for further breeding should be neutered, so that they do not have undesired puppies that may have to later be euthanized.","In neutering, what is removed in female dogs?",ovaries and uterus,2,DESC,neutering removed female dogs,6.0,790.0,795,1.0,0.5,0.6309297535714575,1.1391282081604004,0.954193115234375,3.477104663848877,Ovaries and uterus,1.0
"Informal learning usually takes place outside educational establishments, does not follow a specified curriculum and may originate accidentally, sporadically, in association with certain occasions, from changing practical requirements. It is not necessarily planned to be pedagogically conscious, systematic and according to subjects, but rather unconsciously incidental, holistically problem-related, and related to situation management and fitness for life. It is experienced directly in its ""natural"" function of everyday life and is often spontaneous.",What is not necessary for informal learning?,"to be pedagogically conscious, systematic and according to subjects",2,DESC,necessary informal learning,3.0,950.0,952,1.0,1.0,1.0,1.2314717769622803,0.8742032051086426,3.0927584171295166,Curriculum,0.5
"In 2008, a BeiDou-1 ground terminal cost around CN¥20,000RMB (US$2,929), almost 10 times the price of a contemporary GPS terminal. The price of the terminals was explained as being due to the cost of imported microchips. At the China High-Tech Fair ELEXCON of November 2009 in Shenzhen, a BeiDou terminal priced at CN¥3,000RMB was presented.",Why is a BeiDou-1 ground terminal so expensive?,due to the cost of imported microchips,2,DESC,BeiDou - 1 terminal,6.0,605.0,608,0.0,0.0,0.0,1.271719217300415,0.8035323619842529,3.439897060394287,High calibration accuracy,0.0
"If current trends continue, missiles will replace gun systems completely in ""first line"" service.[citation needed] Guns are being increasingly pushed into specialist roles, such as the Dutch Goalkeeper CIWS, which uses the GAU-8 Avenger 30 mm seven-barrel Gatling gun for last ditch anti-missile and anti-aircraft defence. Even this formerly front-line weapon is currently being replaced by new missile systems, such as the RIM-116 Rolling Airframe Missile, which is smaller, faster, and allows for mid-flight course correction (guidance) to ensure a hit. To bridge the gap between guns and missiles, Russia in particular produces the Kashtan CIWS, which uses both guns and missiles for final defence. Two six-barrelled 30 mm Gsh-6-30 Gatling guns and 9M311 surface-to-air missiles provide for its defensive capabilities.",What is being lead to specialty roles?,Guns,2,DESC,lead specialty roles,3.0,927.0,928,0.0,0.0,0.0,1.0848915576934814,1.3533198833465576,3.339259624481201,training,0.0
"The conversion rate of omega-6 DGLA to AA largely determines the production of the prostaglandins PGE1 and PGE2. Omega-3 EPA prevents AA from being released from membranes, thereby skewing prostaglandin balance away from pro-inflammatory PGE2 (made from AA) toward anti-inflammatory PGE1 (made from DGLA). Moreover, the conversion (desaturation) of DGLA to AA is controlled by the enzyme delta-5-desaturase, which in turn is controlled by hormones such as insulin (up-regulation) and glucagon (down-regulation). The amount and type of carbohydrates consumed, along with some types of amino acid, can influence processes involving insulin, glucagon, and other hormones; therefore, the ratio of omega-3 versus omega-6 has wide effects on general health, and specific effects on immune function and inflammation, and mitosis (i.e., cell division).",What is an example of a hormone other than insulin that is able to control the enzyme delta-5-desaturase?,glucagon,2,DESC,example hormone insulin enzyme delta - 5 - desaturase,12.0,1440.0,1443,1.0,1.0,1.0,1.156827688217163,0.9361608028411865,3.0015709400177,Glucagon,1.0
"The financial crisis was not widely predicted by mainstream economists except Raghuram Rajan, who instead spoke of the Great Moderation. A number of heterodox economists predicted the crisis, with varying arguments. Dirk Bezemer in his research credits (with supporting argument and estimates of timing) 12 economists with predicting the crisis: Dean Baker (US), Wynne Godley (UK), Fred Harrison (UK), Michael Hudson (US), Eric Janszen (US), Steve Keen (Australia), Jakob Brøchner Madsen & Jens Kjaer Sørensen (Denmark), Kurt Richebächer (US), Nouriel Roubini (US), Peter Schiff (US), and Robert Shiller (US). Examples of other experts who gave indications of a financial crisis have also been given. Not surprisingly, the Austrian economic school regarded the crisis as a vindication and classic example of a predictable credit-fueled bubble that could not forestall the disregarded but inevitable effect of an artificial, manufactured laxity in monetary supply, a perspective that even former Fed Chair Alan Greenspan in Congressional testimony confessed himself forced to return to.",How did the Austrian economic school regard the crisis?,as a vindication,2,DESC,Austrian economic school crisis,6.0,1325.0,1327,1.0,1.0,1.0,1.124626636505127,0.9718966484069824,2.979218006134033,vindication,0.8
"DST has mixed effects on health. In societies with fixed work schedules it provides more afternoon sunlight for outdoor exercise. It alters sunlight exposure; whether this is beneficial depends on one's location and daily schedule, as sunlight triggers vitamin D synthesis in the skin, but overexposure can lead to skin cancer. DST may help in depression by causing individuals to rise earlier, but some argue the reverse. The Retinitis Pigmentosa Foundation Fighting Blindness, chaired by blind sports magnate Gordon Gund, successfully lobbied in 1985 and 2005 for US DST extensions.",What do societies with standardized work schedules have more time for because of the increase in afternoon daylight from DST?,outdoor exercise,2,DESC,societies work schedules time increase afternoon daylight DST,9.0,694.0,697,0.0,0.0,0.0,1.066875696182251,0.894017219543457,3.314847707748413,Leisure activities,0.5
"Industrialized societies generally follow a clock-based schedule for daily activities that do not change throughout the course of the year. The time of day that individuals begin and end work or school, and the coordination of mass transit, for example, usually remain constant year-round. In contrast, an agrarian society's daily routines for work and personal conduct are more likely governed by the length of daylight hours and by solar time, which change seasonally because of the Earth's axial tilt. North and south of the tropics daylight lasts longer in summer and shorter in winter, the effect becoming greater as one moves away from the tropics.",What is the tilt of the Earth that causes solar time to change called?,axial tilt,2,DESC,tilt Earth causes solar time change,7.0,1053.0,1056,1.0,1.0,1.0,1.1225600242614746,0.9224157333374023,2.9817652702331543,Axial tilt,1.0
"The USAF is the only branch of the U.S. military where NCO status is achieved when an enlisted person reaches the pay grade of E-5. In all other branches, NCO status is generally achieved at the pay grade of E-4 (e.g., a Corporal in the Army and Marine Corps, Petty Officer Third Class in the Navy and Coast Guard). The Air Force mirrored the Army from 1976 to 1991 with an E-4 being either a Senior Airman wearing three stripes without a star or a Sergeant (referred to as ""Buck Sergeant""), which was noted by the presence of the central star and considered an NCO. Despite not being an NCO, a Senior Airman who has completed Airman Leadership School can be a supervisor according to the AFI 36-2618.",What must a Senior Airman do to become a supervisor in the USAF?,completed Airman Leadership School,2,DESC,Senior Airman become supervisor USAF,7.0,1227.0,1232,1.0,1.0,1.0,1.143460988998413,1.0677731037139893,3.1647889614105225,Complete Airman Leadership School,0.8
"Though mechanization transformed most aspects of human industry by the mid-20th century, garment workers have continued to labor under challenging conditions that demand repetitive manual labor. Mass-produced clothing is often made in what are considered by some to be sweatshops, typified by long work hours, lack of benefits, and lack of worker representation. While most examples of such conditions are found in developing countries, clothes made in industrialized nations may also be manufactured similarly, often staffed by undocumented immigrants.[citation needed]",What is a feature of sweatshops beyond lack of benefits and representation?,long work hours,2,DESC,feature sweatshops benefits representation,5.0,940.0,943,1.0,1.0,1.0,1.0857601165771484,0.9271166324615479,2.9213850498199463,Long work hours,1.0
"On the recovery side of the flight deck, the adaptation to the aircraft loadout is mirrored. Non-VTOL or conventional aircraft cannot decelerate on their own, and almost all carriers using them must have arrested-recovery systems (-BAR, e.g. CATOBAR or STOBAR) to recover their aircraft. Aircraft that are landing extend a tailhook that catches on arrestor wires stretched across the deck to bring themselves to a stop in a short distance. Post-WWII Royal Navy research on safer CATOBAR recovery eventually led to universal adoption of a landing area angled off axis to allow aircraft who missed the arresting wires to ""bolt"" and safely return to flight for another landing attempt rather than crashing into aircraft on the forward deck.",What is the purpose of an arrested-recovery system?,to recover their aircraft,2,DESC,purpose arrested recovery system,4.0,1084.0,1088,1.0,0.5,0.6309297535714575,1.1402292251586914,0.9345066547393799,3.4048492908477783,To stop aircraft.,0.0
"According to two researchers, Nesse and Williams, diarrhea may function as an evolved expulsion defense mechanism. As a result, if it is stopped, there might be a delay in recovery. They cite in support of this argument research published in 1973 that found that treating Shigella with the anti-diarrhea drug (Co-phenotrope, Lomotil) caused people to stay feverish twice as long as those not so treated. The researchers indeed themselves observed that: ""Lomotil may be contraindicated in shigellosis. Diarrhea may represent a defense mechanism"".","If diarrhea is stopped, would could happen?",there might be a delay in recovery.,2,DESC,diarrhea stopped happen,5.0,1104.0,1107,1.0,0.2,0.38685280723454163,1.1154227256774902,0.972362756729126,3.047348737716675,Delay in recovery,0.9
"In 2005, the number of public employees per thousand inhabitants in the Portuguese government (70.8) was above the European Union average (62.4 per thousand inhabitants). By EU and USA standards, Portugal's justice system was internationally known as being slow and inefficient, and by 2011 it was the second slowest in Western Europe (after Italy); conversely, Portugal has one of the highest rates of judges and prosecutors—over 30 per 100,000 people. The entire Portuguese public service has been known for its mismanagement, useless redundancies, waste, excess of bureaucracy and a general lack of productivity in certain sectors, particularly in justice.","In comparison to EU and USA standards, how was Portugal's justice system regarded?",slow and inefficient,2,DESC,EU USA standards Portugal ' s justice system,8.0,1036.0,1039,1.0,1.0,1.0,1.0768673419952393,0.8491122722625732,2.8114633560180664,Slow and inefficient,1.0
"Once the elevator arrives at the floor, it will park with its doors open and the car buttons will be disabled to prevent a passenger from taking control of the elevator. Medical personnel must then activate the code-blue key switch inside the car, select their floor and close the doors with the door close button. The elevator will then travel non-stop to the selected floor, and will remain in code-blue service until switched off in the car. Some hospital elevators will feature a 'hold' position on the code-blue key switch (similar to fire service) which allows the elevator to remain at a floor locked out of service until code blue is deactivated.","Upon arriving at the desinated floor, what does the elevator do?",it will park with its doors open and the car buttons will be disabled to prevent a passenger from taking control of the elevator,2,DESC,arriving desinated floor what elevator,7.0,1181.0,1185,1.0,0.25,0.43067655807339306,1.1035346984863281,1.016861915588379,2.9925100803375244,Park with doors open,0.7
